"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure","Année","Mois","Jour","Qualité des Données","Temp max.(°C)","Temp max. Indicateur","Temp min.(°C)","Temp min. Indicateur","Temp moy.(°C)","Temp moy. Indicateur","DJC (°C)","DJC Indicateur","DJR (°C)","DJR Indicateur","Pluie tot. (mm)","Pluie tot. Indicateur","Neige tot. (cm)","Neige tot. Indicateur","Précip. tot. (mm)","Précip. tot. Indicateur","Neige au sol (cm)","Neige au sol Indicateur","Dir. raf. max. (10s deg)","Dir. raf. max. Indicateur","Vit. raf. max. (km/h)","Vit. raf. max. Indicateur"
"-72,85","45,03","FRELIGHSBURG","7022579","2014-06-04","2014","06","04","","22,6","","13,0","","17,8","","0,2","","0,0","","","M","","M","1,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-06-05","2014","06","05","","20,1","","11,1","","15,6","","2,4","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-06-06","2014","06","06","","20,2","","12,9","","16,6","","1,4","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-06-07","2014","06","07","","25,7","","11,3","","18,5","","0,0","","0,5","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-06-08","2014","06","08","","27,1","","11,0","","19,1","","0,0","","1,1","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-06-09","2014","06","09","","26,4","","14,4","","20,4","","0,0","","2,4","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-06-10","2014","06","10","","22,2","","11,2","","16,7","","1,3","","0,0","","","M","","M","2,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-06-11","2014","06","11","","22,7","","9,5","","16,1","","1,9","","0,0","","","M","","M","3,6","","","","19","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-06-12","2014","06","12","","16,3","","11,9","","14,1","","3,9","","0,0","","","M","","M","34,2","","","","16","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-06-13","2014","06","13","","19,3","","15,8","","17,6","","0,4","","0,0","","","M","","M","19,0","","","","14","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-06-14","2014","06","14","","18,6","","12,6","","15,6","","2,4","","0,0","","","M","","M","22,6","","","","26","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-06-15","2014","06","15","","20,9","","10,4","","15,7","","2,3","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-06-16","2014","06","16","","23,6","","8,3","","16,0","","2,0","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-06-17","2014","06","17","","27,3","","15,5","","21,4","","0,0","","3,4","","","M","","M","12,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-06-18","2014","06","18","","23,6","","16,1","","19,9","","0,0","","1,9","","","M","","M","7,6","","","","26","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-06-19","2014","06","19","","21,7","","11,5","","16,6","","1,4","","0,0","","","M","","M","0,0","","","","34","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-06-20","2014","06","20","","18,0","","7,2","","12,6","","5,4","","0,0","","","M","","M","0,0","","","","2","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-06-21","2014","06","21","","19,1","","5,7","","12,4","","5,6","","0,0","","","M","","M","0,0","","","","30","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-06-22","2014","06","22","","23,0","","8,7","","15,9","","2,1","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-06-23","2014","06","23","","26,6","","8,8","","17,7","","0,3","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-06-24","2014","06","24","","22,6","","18,5","","20,6","","0,0","","2,6","","","M","","M","3,6","","","","18","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-06-25","2014","06","25","","21,8","","18,6","","20,2","","0,0","","2,2","","","M","","M","26,6","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-06-26","2014","06","26","","24,4","","12,8","","18,6","","0,0","","0,6","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-06-27","2014","06","27","","27,2","","11,1","","19,2","","0,0","","1,2","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-06-28","2014","06","28","","28,2","","10,9","","19,6","","0,0","","1,6","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-06-29","2014","06","29","","29,3","","16,1","","22,7","","0,0","","4,7","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-06-30","2014","06","30","","28,5","","19,7","","24,1","","0,0","","6,1","","","M","","M","2,3","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-07-01","2014","07","01","","31,3","","21,8","","26,6","","0,0","","8,6","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-07-02","2014","07","02","","29,0","","21,5","","25,3","","0,0","","7,3","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-07-03","2014","07","03","","25,9","","17,9","","21,9","","0,0","","3,9","","","M","","M","33,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-07-04","2014","07","04","","20,6","","14,4","","17,5","","0,5","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-07-05","2014","07","05","","25,4","","12,8","","19,1","","0,0","","1,1","","","M","","M","0,0","","","","27","","44",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-07-06","2014","07","06","","26,6","","17,8","","22,2","","0,0","","4,2","","","M","","M","0,0","","","","24","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-07-07","2014","07","07","","23,0","","18,4","","20,7","","0,0","","2,7","","","M","","M","6,8","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-07-08","2014","07","08","","29,2","","19,9","","24,6","","0,0","","6,6","","","M","","M","10,8","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-07-09","2014","07","09","","24,7","","15,6","","20,2","","0,0","","2,2","","","M","","M","0,0","","","","21","","41",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-07-10","2014","07","10","","22,3","","10,6","","16,5","","1,5","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-07-11","2014","07","11","","24,6","","9,5","","17,1","","0,9","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-07-12","2014","07","12","","26,6","","11,1","","18,9","","0,0","","0,9","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-07-13","2014","07","13","","24,2","","20,3","","22,3","","0,0","","4,3","","","M","","M","6,4","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-07-14","2014","07","14","","26,1","","16,1","","21,1","","0,0","","3,1","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-07-15","2014","07","15","","26,0","","15,5","","20,8","","0,0","","2,8","","","M","","M","1,3","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-07-16","2014","07","16","","25,0","","14,7","","19,9","","0,0","","1,9","","","M","","M","1,7","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-07-17","2014","07","17","","21,9","","12,2","","17,1","","0,9","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-07-18","2014","07","18","","24,7","","12,1","","18,4","","0,0","","0,4","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-07-19","2014","07","19","","27,0","","10,9","","19,0","","0,0","","1,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-07-20","2014","07","20","","27,1","","17,3","","22,2","","0,0","","4,2","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-07-21","2014","07","21","","28,6","","17,9","","23,3","","0,0","","5,3","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-07-22","2014","07","22","","29,6","","17,1","","23,4","","0,0","","5,4","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-07-23","2014","07","23","","27,3","","16,3","","21,8","","0,0","","3,8","","","M","","M","41,8","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-07-24","2014","07","24","","20,5","","11,9","","16,2","","1,8","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-07-25","2014","07","25","","25,0","","11,6","","18,3","","0,0","","0,3","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-07-26","2014","07","26","","25,4","","16,3","","20,9","","0,0","","2,9","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-07-27","2014","07","27","","23,8","","16,5","","20,2","","0,0","","2,2","","","M","","M","25,6","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-07-28","2014","07","28","","18,2","","12,4","","15,3","","2,7","","0,0","","","M","","M","28,6","","","","34","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-07-29","2014","07","29","","19,1","","10,4","","14,8","","3,2","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-07-30","2014","07","30","","23,3","","9,4","","16,4","","1,6","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-07-31","2014","07","31","","22,8","","14,4","","18,6","","0,0","","0,6","","","M","","M","2,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-08-01","2014","08","01","","26,5","","13,6","","20,1","","0,0","","2,1","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-08-02","2014","08","02","","28,6","","15,7","","22,2","","0,0","","4,2","","","M","","M","0,0","","","","16","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-08-03","2014","08","03","","26,3","","14,7","","20,5","","0,0","","2,5","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-08-04","2014","08","04","","26,3","","16,3","","21,3","","0,0","","3,3","","","M","","M","1,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-08-05","2014","08","05","","24,7","","15,8","","20,3","","0,0","","2,3","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-08-06","2014","08","06","","22,7","","14,8","","18,8","","0,0","","0,8","","","M","","M","3,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-08-07","2014","08","07","","21,6","","13,2","","17,4","","0,6","","0,0","","","M","","M","9,0","","","","3","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-08-08","2014","08","08","","24,5","","11,5","","18,0","","0,0","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-08-09","2014","08","09","","26,1","","13,4","","19,8","","0,0","","1,8","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-08-10","2014","08","10","","26,6","","13,4","","20,0","","0,0","","2,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-08-11","2014","08","11","","28,7","","12,8","","20,8","","0,0","","2,8","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-08-12","2014","08","12","","27,3","","18,5","","22,9","","0,0","","4,9","","","M","","M","0,0","","","","17","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-08-13","2014","08","13","","21,3","","15,4","","18,4","","0,0","","0,4","","","M","","M","35,2","","","","19","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-08-14","2014","08","14","","17,5","","11,6","","14,6","","3,4","","0,0","","","M","","M","1,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-08-15","2014","08","15","","16,5","","11,7","","14,1","","3,9","","0,0","","","M","","M","2,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-08-16","2014","08","16","","17,8","","13,2","","15,5","","2,5","","0,0","","","M","","M","7,6","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-08-17","2014","08","17","","20,1","","14,2","","17,2","","0,8","","0,0","","","M","","M","1,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-08-18","2014","08","18","","19,6","","11,2","","15,4","","2,6","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-08-19","2014","08","19","","22,4","","8,8","","15,6","","2,4","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-08-20","2014","08","20","","27,0","","10,4","","18,7","","0,0","","0,7","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-08-21","2014","08","21","","21,3","","16,1","","18,7","","0,0","","0,7","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-08-22","2014","08","22","","20,7","","15,1","","17,9","","0,1","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-08-23","2014","08","23","","25,0","","13,3","","19,2","","0,0","","1,2","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-08-24","2014","08","24","","26,4","","11,7","","19,1","","0,0","","1,1","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-08-25","2014","08","25","","27,6","","13,6","","20,6","","0,0","","2,6","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-08-26","2014","08","26","","27,7","","14,7","","21,2","","0,0","","3,2","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-08-27","2014","08","27","","25,0","","16,1","","20,6","","0,0","","2,6","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-08-28","2014","08","28","","19,5","","11,2","","15,4","","2,6","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-08-29","2014","08","29","","21,4","","10,9","","16,2","","1,8","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-08-30","2014","08","30","","24,0","","15,5","","19,8","","0,0","","1,8","","","M","","M","0,0","","","","18","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-08-31","2014","08","31","","23,7","","19,0","","21,4","","0,0","","3,4","","","M","","M","15,4","","","","18","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-09-01","2014","09","01","","26,8","","19,1","","23,0","","0,0","","5,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-09-02","2014","09","02","","29,1","","17,3","","23,2","","0,0","","5,2","","","M","","M","2,6","","","","31","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-09-03","2014","09","03","","23,8","","13,6","","18,7","","0,0","","0,7","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-09-04","2014","09","04","","26,7","","14,5","","20,6","","0,0","","2,6","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-09-05","2014","09","05","","29,0","","19,4","","24,2","","0,0","","6,2","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-09-06","2014","09","06","","25,1","","10,5","","17,8","","0,2","","0,0","","","M","","M","12,6","","","","31","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-09-07","2014","09","07","","20,4","","7,9","","14,2","","3,8","","0,0","","","M","","M","0,0","","","","33","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-09-08","2014","09","08","","23,8","","8,3","","16,1","","1,9","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-09-09","2014","09","09","","22,4","","12,7","","17,6","","0,4","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-09-10","2014","09","10","","24,1","","12,9","","18,5","","0,0","","0,5","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-09-11","2014","09","11","","22,7","","10,2","","16,5","","1,5","","0,0","","","M","","M","1,6","","","","20","","44",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-09-12","2014","09","12","","10,9","","3,1","","7,0","","11,0","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-09-13","2014","09","13","","12,3","","2,3","","7,3","","10,7","","0,0","","","M","","M","5,0","","","","24","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-09-14","2014","09","14","","9,4","","1,9","","5,7","","12,3","","0,0","","","M","","M","0,0","","","","27","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-09-15","2014","09","15","","16,7","","1,2","","9,0","","9,0","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-09-16","2014","09","16","","17,0","","7,4","","12,2","","5,8","","0,0","","","M","","M","4,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-09-17","2014","09","17","","18,0","","6,1","","12,1","","5,9","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-09-18","2014","09","18","","13,0","","1,7","","7,4","","10,6","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-09-19","2014","09","19","","13,4","","-1,4","","6,0","","12,0","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-09-20","2014","09","20","","19,6","","9,9","","14,8","","3,2","","0,0","","","M","","M","0,0","","","","19","","44",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-09-21","2014","09","21","","25,0","","16,7","","20,9","","0,0","","2,9","","","M","","M","1,2","","","","21","","41",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-09-22","2014","09","22","","16,7","","7,1","","11,9","","6,1","","0,0","","","M","","M","1,0","","","","26","","44",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-09-23","2014","09","23","","16,5","","7,4","","12,0","","6,0","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-09-24","2014","09","24","","21,3","","8,2","","14,8","","3,2","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-09-25","2014","09","25","","21,7","","9,5","","15,6","","2,4","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-09-26","2014","09","26","","23,6","","8,3","","16,0","","2,0","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-09-27","2014","09","27","","25,0","","10,1","","17,6","","0,4","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-09-28","2014","09","28","","25,4","","11,5","","18,5","","0,0","","0,5","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-09-29","2014","09","29","","22,4","","7,8","","15,1","","2,9","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-09-30","2014","09","30","","21,7","","6,4","","14,1","","3,9","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-10-01","2014","10","01","","16,7","","9,1","","12,9","","5,1","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-10-02","2014","10","02","","20,7","","7,5","","14,1","","3,9","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-10-03","2014","10","03","","23,2","","10,7","","17,0","","1,0","","0,0","","","M","","M","0,0","","","","15","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-10-04","2014","10","04","","14,5","","8,9","","11,7","","6,3","","0,0","","","M","","M","21,2","","","","13","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-10-05","2014","10","05","","14,2","","5,9","","10,1","","7,9","","0,0","","","M","","M","1,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-10-06","2014","10","06","","16,4","","5,3","","10,9","","7,1","","0,0","","","M","","M","0,0","","","","16","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-10-07","2014","10","07","","19,6","","12,3","","16,0","","2,0","","0,0","","","M","","M","3,3","","","","18","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-10-08","2014","10","08","","","M","12,3","E","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-10-09","2014","10","09","","12,4","","5,3","","8,9","","9,1","","0,0","","","M","","M","0,0","","","","24","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-10-10","2014","10","10","","12,5","","4,4","","8,5","","9,5","","0,0","","","M","","M","1,2","","","","28","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-10-11","2014","10","11","","10,8","","2,2","","6,5","","11,5","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-10-12","2014","10","12","","13,0","","1,3","","7,2","","10,8","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-10-13","2014","10","13","","16,5","","1,1","","8,8","","9,2","","0,0","","","M","","M","0,0","","","","15","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-10-14","2014","10","14","","24,3","","13,0","","18,7","","0,0","","0,7","","","M","","M","0,0","","","","20","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-10-15","2014","10","15","","26,3","","18,8","","22,6","","0,0","","4,6","","","M","","M","1,0","","","","18","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-10-16","2014","10","16","","23,4","","16,2","","19,8","","0,0","","1,8","","","M","","M","8,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-10-17","2014","10","17","","18,6","","14,4","","16,5","","1,5","","0,0","","","M","","M","0,0","","","","21","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-10-18","2014","10","18","","16,3","","5,2","","10,8","","7,2","","0,0","","","M","","M","9,6","","","","31","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-10-19","2014","10","19","","6,8","","3,0","","4,9","","13,1","","0,0","","","M","","M","0,0","","","","27","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-10-20","2014","10","20","","8,1","","0,8","","4,5","","13,5","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-10-21","2014","10","21","","9,1","","5,6","","7,4","","10,6","","0,0","","","M","","M","4,8","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-10-22","2014","10","22","","13,1","","6,2","","9,7","","8,3","","0,0","","","M","","M","2,8","","","","3","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-10-23","2014","10","23","","","M","5,9","E","","M","","M","","M","","M","","M","","M","","","","M","","M"
"-72,85","45,03","FRELIGHSBURG","7022579","2014-10-24","2014","10","24","","8,3","","3,6","","6,0","","12,0","","0,0","","","M","","M","1,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-10-25","2014","10","25","","14,0","","2,8","","8,4","","9,6","","0,0","","","M","","M","4,4","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-10-26","2014","10","26","","8,9","","6,3","","7,6","","10,4","","0,0","","","M","","M","0,0","","","","29","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-10-27","2014","10","27","","9,0","","3,3","","6,2","","11,8","","0,0","","","M","","M","0,0","","","","32","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-10-28","2014","10","28","","15,6","","5,0","","10,3","","7,7","","0,0","","","M","","M","2,8","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-10-29","2014","10","29","","14,2","","8,1","","11,2","","6,8","","0,0","","","M","","M","6,2","","","","29","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-10-30","2014","10","30","","8,4","","3,9","","6,2","","11,8","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-10-31","2014","10","31","","7,6","","0,4","","4,0","","14,0","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-11-01","2014","11","01","","4,2","","-1,2","","1,5","","16,5","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-11-02","2014","11","02","","4,7","","-1,4","","1,7","","16,3","","0,0","","","M","","M","0,0","","","","1","","44",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-11-03","2014","11","03","","","M","-3,8","E","","M","","M","","M","","M","","M","","M","","","","M","","M"
"-72,85","45,03","FRELIGHSBURG","7022579","2014-11-04","2014","11","04","","","","","","","","","","","","","","","","","","","","","","",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-11-05","2014","11","05","","","","","","","","","","","","","","","","","","","","","","",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-11-06","2014","11","06","","","","","","","","","","","","","","","","","","","","","","",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-11-07","2014","11","07","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-11-08","2014","11","08","","4,0","","-2,6","","0,7","","17,3","","0,0","","","M","","M","0,0","","","","17","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-11-09","2014","11","09","","5,5","","0,5","","3,0","","15,0","","0,0","","","M","","M","0,0","","","","20","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-11-10","2014","11","10","","7,9","","4,8","","6,4","","11,6","","0,0","","","M","","M","0,0","","","","18","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-11-11","2014","11","11","","15,5","","6,4","","11,0","","7,0","","0,0","","","M","","M","0,0","","","","17","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2014-11-12","2014","11","12","","12,3","","1,9","","7,1","","10,9","","0,0","","","M","","M","7,7","","","","27","","39",""
